ProdTaken,Age,CityTier,DurationOfPitch,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Salaried,Occupation_Small Business,MaritalStatus_Married,MaritalStatus_Unmarried
1,26.0,1,13.0,0,2,4.0,1,5.0,1.0,1,4,1,1.0,1,17875.0,True,False,True,True,False
0,53.0,3,8.0,0,2,4.0,1,4.0,3.0,0,1,1,0.0,1,22525.0,False,False,True,True,False
0,36.0,1,29.0,0,4,3.0,1,4.0,2.0,0,5,1,2.0,1,30674.0,True,True,False,True,False
1,42.0,3,7.0,0,4,4.0,2,3.0,2.0,1,2,1,1.0,0,24671.0,True,True,False,False,True
0,41.0,3,16.0,1,2,3.0,2,3.0,1.0,0,2,0,1.0,0,21230.0,False,True,False,False,True
0,27.0,1,23.0,1,2,3.0,0,4.0,1.0,1,4,1,0.0,2,18058.0,True,False,False,False,False
0,50.0,1,12.0,1,4,4.0,2,3.0,4.0,0,3,0,1.0,0,25329.0,True,False,False,False,False
0,48.0,1,26.0,1,2,3.0,0,3.0,5.0,0,1,1,0.0,2,17259.0,True,False,True,True,False
0,23.0,1,15.0,1,4,6.0,0,5.0,3.0,0,1,0,2.0,2,21129.0,True,True,False,True,False
1,26.0,3,16.0,1,4,5.0,0,5.0,5.0,0,1,1,1.0,2,23078.0,True,True,False,False,False
0,40.0,3,11.0,1,2,4.0,1,5.0,6.0,1,5,0,1.0,1,25475.0,False,True,False,False,False
0,31.0,1,9.0,1,2,3.0,0,5.0,2.0,1,1,0,0.0,2,18065.0,False,False,True,True,False
0,29.0,3,26.0,1,2,3.0,2,3.0,3.0,0,1,1,0.0,0,21931.0,True,False,True,True,False
0,39.0,1,15.0,1,2,3.0,2,5.0,2.0,0,4,1,0.0,0,20151.0,True,False,True,True,False
0,32.0,1,18.0,1,4,4.0,2,5.0,3.0,1,2,0,3.0,0,25511.0,True,False,True,False,False
1,26.0,1,8.0,1,2,3.0,0,5.0,7.0,1,5,1,0.0,2,17042.0,False,True,False,False,False
0,38.0,1,17.0,1,4,3.0,0,3.0,5.0,0,4,1,2.0,2,23358.0,True,True,False,False,True
0,36.0,3,8.0,1,3,4.0,1,3.0,2.0,0,2,1,0.0,1,22596.0,True,False,True,False,False
0,43.0,1,10.0,0,4,2.0,2,3.0,4.0,1,5,0,1.0,0,23909.0,True,True,False,False,False
0,28.0,1,21.0,1,3,4.0,0,5.0,3.0,1,4,1,1.0,2,20913.0,True,True,False,True,False
0,46.0,1,11.0,1,3,4.0,2,4.0,3.0,0,4,1,2.0,0,23125.0,False,True,False,False,False
0,46.0,1,27.0,1,4,4.0,3,3.0,2.0,1,3,1,2.0,3,32174.0,True,False,True,True,False
0,35.0,3,17.0,1,3,4.0,2,3.0,3.0,1,1,1,2.0,0,22679.0,False,True,False,True,False
0,32.0,1,7.0,1,3,6.0,2,5.0,3.0,0,1,1,2.0,0,23681.0,False,True,False,True,False
0,24.0,1,17.0,1,3,2.0,0,3.0,4.0,0,1,1,1.0,2,20751.0,True,False,False,True,False
0,33.0,1,8.0,1,2,3.0,0,3.0,1.0,0,3,0,1.0,2,17500.0,True,True,False,False,True
0,22.0,1,11.0,1,2,1.0,0,4.0,2.0,1,4,1,0.0,2,17328.0,True,True,False,True,False
1,27.0,3,11.0,1,3,5.0,2,3.0,3.0,1,1,1,1.0,0,24506.0,True,False,True,False,True
0,33.0,3,14.0,1,4,5.0,2,3.0,3.0,0,3,1,3.0,0,24162.0,True,True,False,False,False
0,40.0,1,6.0,1,2,3.0,0,4.0,4.0,0,1,1,1.0,2,17387.0,True,True,False,False,False
1,54.0,3,31.0,1,4,4.0,1,5.0,8.0,1,3,1,3.0,1,29126.0,True,True,False,False,True
0,34.0,1,6.0,0,3,1.0,0,3.0,3.0,0,2,0,0.0,2,18280.0,True,True,False,False,True
0,26.0,1,7.0,1,3,4.0,0,3.0,6.0,0,5,1,2.0,2,21907.0,True,False,False,False,False
0,35.0,1,22.0,1,2,1.0,0,4.0,1.0,0,4,1,1.0,2,17426.0,True,False,True,True,False
0,36.0,1,32.0,1,4,5.0,1,4.0,5.0,0,3,1,2.0,1,29581.0,True,False,False,False,False
0,32.0,1,9.0,0,3,3.0,2,5.0,2.0,0,2,1,1.0,0,21725.0,True,False,True,False,False
0,37.0,1,16.0,1,4,2.0,0,4.0,3.0,0,5,1,1.0,2,21488.0,False,True,False,True,False
0,36.0,1,11.0,1,3,3.0,2,4.0,1.0,0,1,1,1.0,0,20914.0,True,True,False,False,True
0,31.0,3,19.0,0,3,4.0,2,3.0,2.0,0,2,1,1.0,0,25255.0,True,False,False,False,True
0,38.0,1,16.0,1,3,3.0,0,3.0,1.0,0,5,0,0.0,2,17684.0,False,False,True,True,False
0,21.0,1,7.0,0,3,5.0,0,4.0,3.0,0,4,0,2.0,2,21514.0,True,True,False,False,True
0,49.0,3,14.0,1,2,4.0,3,4.0,7.0,0,4,1,1.0,3,28120.0,True,False,False,True,False
1,45.0,3,8.0,1,3,6.0,2,4.0,8.0,0,3,0,2.0,0,21040.0,True,True,False,False,True
0,38.0,1,6.0,0,2,3.0,1,3.0,5.0,1,2,0,1.0,1,22861.0,True,True,False,False,True
0,29.0,3,11.0,1,3,4.0,2,3.0,3.0,0,1,0,1.0,0,22899.0,False,False,True,True,False
1,30.0,1,9.0,1,3,5.0,0,5.0,2.0,0,4,1,2.0,2,22017.0,False,False,True,False,True
0,26.0,3,15.0,1,3,2.0,2,4.0,2.0,0,4,1,1.0,0,23529.0,True,True,False,True,False
1,42.0,1,12.0,1,4,5.0,0,5.0,8.0,0,3,1,1.0,2,20785.0,False,True,False,True,False
0,36.0,1,15.0,0,3,4.0,2,3.0,3.0,0,5,1,2.0,0,22826.0,False,True,False,True,False
0,36.0,3,15.0,0,4,5.0,1,3.0,6.0,1,5,1,3.0,1,29055.0,False,False,True,True,False
0,40.0,1,22.0,0,2,3.0,1,3.0,7.0,1,4,1,0.0,1,22945.0,True,True,False,False,True
0,41.0,3,6.0,1,2,1.0,1,5.0,2.0,0,3,1,1.0,1,23392.0,True,False,True,True,False
0,42.0,1,23.0,0,2,2.0,2,5.0,4.0,1,2,0,0.0,0,21545.0,True,True,False,False,True
0,37.0,1,7.0,0,3,5.0,2,3.0,2.0,0,5,1,2.0,0,23052.0,False,False,True,True,False
0,31.0,1,11.0,1,3,3.0,2,5.0,1.0,0,1,0,2.0,0,24936.0,False,False,True,False,True
1,27.0,1,31.0,1,4,6.0,0,3.0,3.0,1,3,1,3.0,2,21018.0,True,False,False,False,True
0,35.0,1,17.0,1,3,4.0,1,5.0,3.0,1,5,1,2.0,1,24884.0,False,False,True,True,False
0,51.0,1,13.0,1,2,4.0,2,3.0,3.0,0,3,1,1.0,0,21132.0,True,False,True,False,False
1,27.0,3,36.0,1,4,6.0,2,5.0,2.0,0,3,1,2.0,0,23647.0,False,False,True,False,True
0,31.0,1,35.0,0,4,4.0,2,3.0,3.0,0,3,1,3.0,0,24453.0,True,False,True,True,False
0,52.0,1,7.0,1,4,4.0,0,3.0,3.0,0,4,1,1.0,2,21401.0,True,True,False,True,False
0,46.0,1,36.0,1,3,4.0,0,3.0,7.0,0,2,1,1.0,2,22130.0,True,False,True,False,True
0,41.0,3,8.0,0,3,3.0,3,5.0,1.0,0,5,1,2.0,3,31595.0,True,True,False,True,False
0,33.0,1,8.0,1,3,3.0,0,3.0,5.0,0,3,1,2.0,2,17496.0,True,False,True,False,True
0,31.0,1,7.0,1,4,4.0,0,4.0,3.0,0,5,0,2.0,2,22426.0,True,False,True,True,False
0,49.0,1,9.0,1,4,2.0,0,4.0,7.0,0,2,0,3.0,2,21237.0,True,False,False,False,True
0,34.0,1,32.0,0,3,4.0,0,3.0,2.0,0,1,1,0.0,2,17029.0,False,False,False,True,False
0,46.0,3,16.0,1,4,4.0,1,5.0,6.0,1,2,1,1.0,1,29439.0,True,False,True,True,False
0,28.0,1,12.0,1,3,5.0,1,3.0,3.0,1,3,1,2.0,1,31486.0,True,False,False,True,False
0,31.0,3,15.0,1,4,4.0,1,3.0,7.0,0,3,1,1.0,1,25942.0,True,True,False,True,False
0,31.0,1,6.0,1,2,3.0,0,4.0,2.0,0,3,0,0.0,2,17501.0,True,False,True,False,True
0,36.0,1,30.0,0,2,4.0,0,5.0,5.0,1,4,1,1.0,2,22692.0,True,False,True,False,False
0,42.0,1,32.0,0,2,3.0,1,5.0,4.0,1,3,0,0.0,1,28191.0,False,False,True,True,False
0,28.0,3,11.0,1,3,3.0,2,3.0,2.0,0,3,1,0.0,0,19908.0,True,False,True,False,True
0,43.0,3,33.0,0,4,4.0,3,4.0,7.0,0,3,1,2.0,3,32203.0,False,False,True,True,False
0,38.0,1,18.0,0,4,4.0,0,3.0,6.0,0,3,0,2.0,2,22307.0,True,False,True,False,True
1,20.0,3,15.0,0,2,3.0,0,3.0,2.0,1,4,1,0.0,2,17323.0,False,False,True,False,True
0,26.0,2,31.0,0,3,3.0,0,3.0,2.0,0,4,1,1.0,2,17942.0,True,True,False,True,False
0,40.0,1,25.0,1,3,4.0,2,3.0,2.0,0,3,0,1.0,0,23212.0,True,True,False,False,True
0,55.0,3,24.0,0,2,3.0,3,4.0,4.0,0,2,0,1.0,3,31835.0,True,True,False,False,True
0,29.0,3,10.0,0,4,4.0,0,4.0,3.0,0,1,1,1.0,2,21534.0,True,False,True,True,False
0,31.0,3,12.0,1,3,2.0,2,3.0,5.0,0,5,1,2.0,0,20460.0,True,False,True,True,False
1,32.0,3,20.0,1,3,4.0,2,5.0,4.0,0,1,0,2.0,0,22911.0,True,False,True,True,False
0,29.0,1,8.0,1,3,3.0,0,4.0,1.0,0,4,1,0.0,2,17703.0,True,True,False,True,False
0,36.0,3,24.0,1,4,4.0,2,5.0,5.0,1,3,0,3.0,0,27644.0,True,True,False,True,False
0,34.0,3,8.0,1,2,3.0,2,3.0,2.0,0,5,0,1.0,0,21274.0,True,True,False,False,True
1,26.0,3,14.0,1,2,4.0,2,5.0,7.0,0,3,0,0.0,0,20326.0,True,False,False,False,True
0,36.0,3,6.0,0,2,3.0,2,3.0,5.0,0,1,1,1.0,0,21653.0,False,False,True,False,True
0,47.0,3,12.0,1,4,4.0,2,3.0,6.0,1,5,1,2.0,0,24450.0,False,False,True,False,True
0,42.0,1,8.0,0,2,4.0,0,5.0,1.0,1,4,1,0.0,2,17593.0,True,False,True,True,False
0,36.0,3,7.0,1,3,5.0,2,5.0,2.0,0,2,0,2.0,0,22990.0,True,False,True,False,True
1,29.0,3,6.0,0,2,4.0,0,3.0,7.0,1,2,0,1.0,2,17800.0,True,False,True,True,False
0,28.0,1,17.0,1,3,4.0,1,5.0,3.0,0,3,0,2.0,1,27471.0,False,True,False,True,False
0,21.0,1,11.0,1,3,3.0,0,3.0,2.0,0,1,1,1.0,2,18117.0,True,False,True,False,True
0,41.0,1,17.0,0,3,3.0,0,3.0,5.0,1,3,0,2.0,2,20891.0,True,True,False,False,False
0,30.0,1,16.0,1,2,5.0,0,3.0,2.0,0,2,1,1.0,2,22661.0,True,True,False,False,True
1,35.0,1,13.0,1,3,4.0,0,5.0,4.0,0,2,1,2.0,2,21638.0,True,False,True,False,True
1,58.0,1,8.0,1,2,3.0,4,4.0,1.0,1,3,1,1.0,4,34246.0,True,True,False,False,True
0,38.0,1,9.0,1,4,5.0,2,3.0,7.0,0,1,1,3.0,0,23841.0,False,True,False,True,False
0,53.0,3,8.0,0,3,4.0,3,3.0,3.0,0,3,1,0.0,3,30427.0,True,True,False,False,False
0,28.0,1,9.0,0,3,3.0,1,4.0,1.0,0,4,0,0.0,1,22655.0,True,False,True,True,False
0,34.0,1,9.0,1,3,4.0,0,3.0,2.0,0,3,0,2.0,2,21178.0,True,True,False,False,True
0,46.0,3,11.0,0,2,4.0,2,5.0,6.0,1,4,0,1.0,0,23684.0,True,True,False,True,False
0,38.0,1,8.0,1,2,3.0,2,3.0,1.0,0,2,0,1.0,0,21553.0,True,True,False,False,False
1,35.0,1,17.0,1,3,4.0,2,5.0,3.0,0,4,0,1.0,0,24803.0,True,False,True,False,True
1,27.0,1,9.0,1,3,4.0,0,5.0,8.0,1,5,0,1.0,2,20720.0,False,True,False,True,False
0,46.0,3,6.0,0,3,3.0,1,5.0,2.0,0,1,1,2.0,1,25453.0,True,False,True,True,False
1,47.0,3,15.0,1,2,5.0,3,3.0,1.0,0,5,1,1.0,3,27936.0,False,True,False,True,False
0,30.0,3,9.0,1,4,4.0,2,3.0,3.0,0,2,1,2.0,0,23327.0,False,True,False,False,False
0,24.0,1,10.0,1,2,4.0,0,3.0,1.0,0,3,0,1.0,2,18162.0,False,True,False,True,False
0,36.0,1,18.0,1,4,5.0,1,5.0,4.0,1,5,1,3.0,1,28562.0,False,False,True,True,False
0,41.0,1,9.0,0,4,4.0,0,3.0,4.0,0,1,1,2.0,2,20679.0,True,False,True,True,False
0,37.0,1,6.0,0,3,3.0,2,4.0,7.0,0,2,1,1.0,0,21447.0,True,True,False,False,False
0,31.0,3,26.0,1,3,1.0,0,3.0,1.0,0,5,1,0.0,2,17791.0,False,True,False,True,False
0,55.0,1,8.0,1,2,4.0,3,5.0,1.0,0,3,1,1.0,3,31756.0,False,False,True,False,True
0,24.0,1,17.0,1,4,3.0,0,3.0,3.0,0,2,1,2.0,2,22183.0,True,False,True,False,True
1,30.0,3,7.0,0,3,5.0,0,3.0,8.0,1,1,1,2.0,2,21478.0,True,False,True,True,False
0,36.0,1,7.0,0,3,2.0,0,3.0,5.0,0,3,0,1.0,2,21184.0,True,True,False,False,True
0,31.0,3,36.0,1,4,4.0,2,5.0,2.0,0,1,1,1.0,0,22793.0,True,True,False,True,False
0,39.0,2,8.0,0,2,4.0,2,3.0,1.0,0,3,0,0.0,0,20204.0,True,True,False,False,False
0,32.0,3,14.0,0,2,3.0,1,3.0,2.0,0,4,1,1.0,1,23998.0,False,False,True,False,True
0,25.0,3,19.0,1,2,3.0,0,3.0,2.0,0,3,1,0.0,2,17096.0,True,False,True,False,False
0,37.0,1,10.0,1,2,3.0,0,3.0,1.0,1,5,1,1.0,2,17996.0,True,True,False,False,False
0,31.0,1,23.0,1,3,2.0,2,3.0,5.0,0,1,1,1.0,0,23972.0,True,True,False,True,False
0,49.0,1,24.0,1,2,4.0,4,3.0,2.0,1,3,0,1.0,4,34502.0,True,True,False,True,False
0,42.0,1,8.0,1,2,3.0,4,3.0,6.0,0,3,1,1.0,4,33880.0,True,True,False,True,False
1,30.0,1,9.0,0,2,3.0,0,5.0,6.0,1,4,1,1.0,2,17657.0,True,False,False,False,True
0,23.0,1,18.0,0,3,4.0,0,4.0,3.0,0,2,1,1.0,2,20922.0,True,False,True,False,False
0,49.0,1,28.0,0,3,3.0,3,4.0,4.0,0,4,0,1.0,3,31413.0,True,True,False,True,False
0,38.0,3,8.0,1,2,4.0,2,3.0,4.0,0,5,1,1.0,0,20249.0,False,True,False,False,False
0,41.0,3,8.0,0,3,3.0,3,5.0,1.0,0,5,1,1.0,3,31595.0,True,True,False,False,False
0,43.0,1,7.0,0,3,5.0,2,3.0,2.0,1,3,0,2.0,0,24740.0,True,True,False,False,False
0,46.0,1,24.0,0,2,3.0,1,3.0,6.0,0,3,1,0.0,1,25527.0,False,False,True,False,False
1,34.0,1,22.0,1,3,4.0,1,3.0,2.0,1,5,1,1.0,1,32288.0,True,False,True,True,False
0,45.0,1,16.0,1,4,4.0,0,5.0,3.0,1,3,1,1.0,2,21237.0,True,True,False,True,False
1,34.0,3,12.0,0,3,4.0,0,3.0,3.0,1,2,1,1.0,2,21529.0,True,False,True,False,True
1,53.0,1,15.0,1,3,5.0,2,4.0,4.0,0,1,1,1.0,0,23619.0,True,False,True,True,False
0,46.0,1,13.0,1,3,4.0,1,5.0,6.0,1,3,1,2.0,1,31923.0,True,True,False,True,False
0,31.0,3,12.0,0,2,5.0,2,3.0,3.0,0,2,0,1.0,0,24796.0,True,False,True,True,False
0,58.0,3,8.0,1,2,3.0,3,4.0,5.0,0,4,1,0.0,3,17705.0,False,False,True,True,False
0,49.0,1,22.0,0,4,4.0,0,5.0,2.0,0,1,1,1.0,2,21045.0,True,True,False,True,False
0,36.0,1,7.0,0,3,5.0,2,3.0,2.0,0,1,1,2.0,0,24041.0,True,False,True,False,False
1,41.0,3,6.0,0,3,3.0,2,3.0,1.0,1,2,1,0.0,0,20993.0,True,True,False,False,True
1,35.0,1,14.0,1,4,4.0,2,3.0,3.0,0,3,0,1.0,0,21263.0,True,True,False,True,False
0,53.0,1,29.0,0,3,3.0,3,3.0,7.0,0,5,1,1.0,3,29275.0,True,True,False,False,True
0,58.0,1,31.0,1,3,3.0,1,3.0,5.0,1,4,1,2.0,1,28117.0,True,True,False,True,False
0,34.0,1,6.0,1,2,3.0,0,3.0,2.0,0,3,1,1.0,2,17691.0,True,True,False,True,False
0,39.0,1,32.0,0,3,5.0,1,4.0,5.0,0,3,1,1.0,1,30739.0,True,True,False,False,False
1,44.0,1,16.0,1,3,3.0,0,3.0,2.0,1,3,1,2.0,2,17936.0,True,True,False,False,True
0,36.0,1,15.0,1,3,2.0,0,3.0,3.0,0,5,1,2.0,2,20947.0,True,True,False,True,False
1,34.0,3,25.0,1,3,1.0,2,3.0,1.0,1,1,0,0.0,0,20304.0,False,False,True,False,True
1,22.0,3,25.0,0,4,4.0,2,3.0,2.0,1,5,0,2.0,0,21303.0,False,False,True,True,False
1,37.0,2,20.0,1,3,5.0,0,5.0,6.0,1,5,1,2.0,2,23317.0,True,True,False,True,False
0,52.0,1,9.0,1,3,6.0,2,4.0,7.0,0,1,0,2.0,0,24160.0,True,False,True,True,False
0,31.0,3,34.0,1,4,4.0,2,3.0,2.0,0,3,1,3.0,0,23982.0,True,False,True,True,False
0,29.0,1,16.0,0,3,3.0,0,4.0,1.0,0,5,1,0.0,2,18291.0,False,True,False,True,False
0,40.0,1,12.0,0,3,3.0,3,3.0,1.0,0,5,1,2.0,3,28237.0,True,True,False,False,True
0,55.0,3,32.0,1,2,4.0,4,3.0,2.0,0,3,1,1.0,4,34586.0,True,False,True,True,False
0,51.0,3,15.0,1,3,4.0,0,4.0,2.0,0,1,0,2.0,2,22553.0,True,False,True,True,False
0,33.0,1,9.0,0,4,4.0,0,4.0,3.0,0,4,0,2.0,2,21048.0,True,False,True,True,False
0,31.0,1,7.0,1,3,5.0,2,3.0,3.0,1,2,1,2.0,0,23804.0,True,True,False,False,False
0,37.0,1,20.0,0,3,3.0,0,5.0,2.0,0,4,1,0.0,2,18034.0,True,True,False,True,False
0,39.0,1,15.0,1,3,3.0,2,4.0,1.0,0,1,1,0.0,0,21782.0,False,True,False,False,True
0,52.0,1,17.0,0,2,3.0,2,3.0,1.0,0,2,1,1.0,0,18149.0,True,True,False,False,False
0,54.0,1,9.0,1,2,3.0,3,3.0,4.0,0,5,0,0.0,3,32779.0,True,True,False,True,False
0,49.0,1,31.0,0,2,3.0,0,5.0,2.0,0,3,0,0.0,2,18211.0,True,True,False,True,False
0,27.0,1,15.0,1,2,3.0,0,4.0,7.0,0,3,1,1.0,2,17024.0,False,False,True,True,False
1,44.0,1,29.0,1,3,3.0,0,5.0,1.0,0,3,0,2.0,2,33213.0,True,False,True,False,True
0,40.0,3,10.0,1,3,4.0,1,3.0,1.0,0,1,1,1.0,1,25855.0,True,False,True,True,False
0,37.0,3,8.0,1,3,3.0,2,3.0,5.0,1,3,0,2.0,0,24602.0,True,False,True,True,False
0,48.0,1,9.0,0,4,4.0,2,3.0,7.0,0,2,0,2.0,0,23748.0,True,False,True,True,False
0,46.0,3,8.0,0,3,3.0,3,5.0,1.0,0,1,1,1.0,3,32048.0,True,False,True,True,False
0,37.0,3,15.0,1,3,3.0,1,4.0,2.0,0,1,1,2.0,1,23834.0,False,False,True,True,False
1,28.0,1,23.0,1,2,4.0,0,3.0,6.0,0,3,0,1.0,2,17367.0,True,False,False,True,False
0,35.0,1,13.0,0,3,5.0,2,4.0,8.0,0,3,1,1.0,0,23183.0,True,True,False,True,False
0,35.0,1,6.0,1,2,4.0,0,3.0,7.0,0,1,1,1.0,2,17258.0,True,False,True,True,False
1,29.0,1,20.0,0,2,3.0,1,3.0,1.0,1,5,1,0.0,1,22553.0,False,True,False,False,True
0,26.0,3,6.0,1,2,3.0,2,3.0,2.0,0,5,1,0.0,0,20296.0,True,True,False,False,False
1,23.0,3,7.0,0,2,3.0,0,4.0,2.0,1,5,1,1.0,2,16223.0,False,True,False,False,True
0,46.0,1,13.0,1,3,3.0,1,3.0,7.0,0,1,1,1.0,1,25845.0,True,False,True,True,False
1,34.0,2,15.0,0,2,3.0,0,3.0,2.0,0,1,1,0.0,2,17742.0,True,False,False,False,False
1,19.0,1,10.0,1,3,4.0,0,3.0,3.0,0,4,1,1.0,2,20098.0,True,False,True,False,True
0,39.0,3,9.0,1,3,5.0,2,3.0,5.0,0,5,1,2.0,0,23927.0,False,True,False,True,False
0,33.0,1,36.0,0,4,4.0,0,3.0,2.0,0,3,1,1.0,2,22703.0,False,False,True,False,True
0,35.0,1,9.0,0,4,4.0,2,3.0,3.0,0,5,1,2.0,0,25365.0,True,False,False,False,True
0,58.0,3,36.0,1,3,5.0,3,3.0,5.0,0,3,0,1.0,3,32796.0,True,False,True,True,False
1,21.0,1,16.0,0,2,4.0,0,3.0,2.0,0,4,1,0.0,2,17625.0,False,True,False,False,True
0,57.0,1,16.0,0,4,4.0,0,3.0,4.0,0,1,1,1.0,2,21620.0,False,False,True,True,False
0,23.0,1,13.0,1,4,4.0,0,3.0,2.0,0,2,1,1.0,2,21451.0,True,False,True,False,False
0,27.0,1,11.0,0,2,3.0,0,4.0,2.0,1,3,0,1.0,2,17478.0,True,True,False,False,True
0,35.0,1,15.0,0,3,4.0,2,5.0,5.0,0,5,1,1.0,0,23799.0,True,True,False,True,False
0,39.0,1,36.0,1,3,4.0,2,3.0,5.0,0,2,0,2.0,0,24939.0,True,False,False,False,False
1,29.0,1,31.0,1,3,4.0,0,4.0,3.0,1,1,0,1.0,2,21086.0,True,False,True,True,False
0,50.0,1,32.0,0,3,4.0,0,5.0,3.0,0,3,0,1.0,2,21889.0,True,True,False,True,False
0,23.0,1,23.0,1,4,3.0,0,3.0,3.0,1,3,0,1.0,2,21613.0,False,False,True,True,False
0,48.0,1,6.0,0,2,4.0,3,5.0,1.0,0,4,0,1.0,3,30402.0,True,True,False,False,False
0,34.0,1,9.0,0,3,3.0,2,4.0,2.0,0,5,1,2.0,0,20433.0,True,True,False,True,False
0,20.0,1,6.0,0,2,4.0,0,4.0,2.0,0,4,1,0.0,2,17836.0,True,True,False,False,True
0,31.0,1,9.0,0,3,5.0,2,3.0,7.0,1,1,1,2.0,0,25555.0,True,False,True,False,True
0,37.0,1,13.0,1,3,4.0,2,4.0,8.0,0,4,1,2.0,0,23619.0,True,False,True,True,False
1,40.0,1,13.0,1,4,4.0,0,5.0,2.0,1,1,1,2.0,2,21082.0,True,False,True,True,False
0,33.0,1,11.0,0,3,4.0,0,3.0,2.0,0,1,0,0.0,2,17911.0,True,True,False,True,False
0,44.0,1,10.0,1,3,1.0,4,5.0,2.0,0,5,1,2.0,4,34190.0,True,True,False,True,False
1,34.0,1,13.0,1,3,5.0,2,3.0,2.0,1,5,1,1.0,0,21074.0,False,True,False,False,True
0,55.0,1,26.0,1,2,3.0,2,3.0,4.0,1,1,0,0.0,0,20415.0,True,False,False,True,False
0,31.0,3,11.0,0,4,5.0,2,4.0,3.0,1,3,1,1.0,0,23887.0,True,False,True,True,False
0,42.0,1,19.0,1,3,4.0,0,3.0,5.0,1,3,1,1.0,2,23444.0,True,True,False,True,False
0,46.0,1,7.0,1,3,4.0,2,3.0,6.0,0,1,1,2.0,0,24077.0,False,False,True,False,True
0,40.0,1,10.0,0,2,3.0,4,3.0,2.0,0,5,0,1.0,4,34033.0,True,False,True,False,False
0,45.0,3,8.0,1,2,5.0,2,3.0,1.0,0,5,0,0.0,0,21632.0,True,False,False,False,True
1,24.0,1,15.0,1,2,3.0,0,5.0,3.0,1,3,0,1.0,2,18172.0,False,False,True,False,True
0,34.0,1,16.0,1,2,3.0,0,4.0,2.0,0,1,1,1.0,2,17008.0,True,True,False,True,False
0,35.0,1,8.0,1,4,5.0,2,5.0,2.0,0,1,0,1.0,0,24021.0,False,False,True,False,True
0,32.0,1,14.0,0,3,1.0,2,3.0,6.0,0,3,1,2.0,0,20175.0,True,False,True,True,False
0,51.0,1,6.0,1,3,3.0,0,3.0,2.0,0,4,1,0.0,2,17723.0,True,True,False,False,False
0,39.0,3,14.0,0,3,5.0,2,3.0,2.0,0,1,1,1.0,0,22706.0,True,False,True,False,True
0,38.0,1,15.0,0,3,3.0,0,3.0,2.0,0,2,1,1.0,2,17288.0,True,True,False,False,True
0,25.0,3,31.0,1,3,4.0,0,3.0,2.0,0,4,1,2.0,2,21078.0,False,False,True,True,False
1,19.0,3,12.0,1,4,4.0,0,4.0,3.0,1,4,1,3.0,2,20556.0,False,False,True,False,True
0,34.0,1,14.0,0,3,3.0,2,3.0,4.0,0,4,0,1.0,0,21142.0,True,False,True,False,True
0,27.0,3,6.0,1,3,3.0,2,4.0,1.0,1,2,0,2.0,0,21349.0,False,False,True,False,False
0,34.0,1,15.0,1,3,2.0,0,5.0,8.0,0,3,1,2.0,2,21821.0,True,True,False,True,False
0,55.0,1,8.0,1,3,3.0,1,4.0,4.0,0,2,1,1.0,1,25976.0,False,True,False,False,False
0,44.0,1,16.0,1,2,3.0,2,3.0,3.0,1,3,0,1.0,0,21465.0,True,True,False,True,False
0,27.0,1,18.0,1,3,4.0,2,5.0,3.0,1,3,1,1.0,0,23419.0,False,False,True,True,False
0,30.0,1,16.0,0,3,4.0,0,3.0,2.0,0,5,1,2.0,2,21652.0,True,False,True,True,False
0,35.0,1,31.0,0,2,3.0,1,3.0,2.0,1,3,0,1.0,1,25388.0,True,False,True,True,False
0,32.0,3,12.0,0,4,4.0,2,3.0,3.0,0,1,0,3.0,0,24154.0,True,True,False,True,False
0,33.0,1,7.0,1,4,4.0,2,4.0,3.0,0,3,1,1.0,0,24898.0,True,True,False,True,False
1,33.0,1,20.0,1,2,3.0,0,3.0,6.0,1,1,1,1.0,2,17436.0,True,False,True,True,False
0,42.0,1,29.0,0,2,3.0,3,3.0,3.0,0,3,0,0.0,3,30992.0,True,True,False,False,True
1,51.0,3,19.0,1,3,4.0,2,3.0,5.0,1,3,1,2.0,0,35558.0,False,True,False,False,True
0,40.0,1,16.0,0,2,1.0,0,3.0,4.0,1,3,0,1.0,2,17213.0,True,True,False,True,False
0,32.0,1,9.0,0,2,3.0,1,3.0,4.0,0,1,1,0.0,1,26159.0,True,True,False,False,True
0,24.0,1,11.0,1,3,2.0,0,5.0,4.0,0,4,0,2.0,2,21497.0,True,False,True,True,False
0,28.0,1,16.0,0,5,4.0,0,4.0,3.0,0,3,0,2.0,2,20957.0,True,False,True,False,True
0,31.0,1,12.0,0,3,4.0,0,5.0,7.0,0,5,1,2.0,2,21882.0,True,False,False,True,False
0,48.0,1,9.0,0,4,4.0,2,3.0,7.0,0,1,0,1.0,0,23748.0,True,False,True,True,False
0,35.0,3,8.0,0,3,3.0,0,3.0,2.0,0,1,1,2.0,2,17014.0,True,False,True,True,False
0,52.0,1,13.0,1,2,3.0,1,4.0,1.0,0,3,1,1.0,1,25445.0,True,True,False,False,True
0,45.0,1,35.0,1,2,3.0,1,3.0,5.0,1,5,1,0.0,1,24380.0,True,False,False,False,False
0,27.0,3,14.0,1,2,3.0,1,3.0,2.0,0,2,1,0.0,1,23726.0,False,True,False,False,True
